Drug	Target	Combine_score	BioScore	PredictScore	LiteScore
Prednisone	FAS	1	0	0	1
Prednisone	TNKS	0.999998983	0	0	0.999998983
Prednisone	PTCRA	0.999998613	0	0	0.999998613
Prednisone	IL13	1	0	0	1
Prednisone	CTNS	0.999869067	0	0	0.999869067
Prednisone	NID1	0.983828958	0	0	0.983828958
Prednisone	NCOA6	0.0952380952380952	0	0.0952380952380952	0
Prednisone	LIN7B	0.983472462	0	0	0.983472462
Prednisone	NMB	0.952401224	0	0	0.952401224
Prednisone	PTGFR	0.0952380952380952	0	0.0952380952380952	0
Prednisone	GNS	0.979600341	0	0	0.979600341
Prednisone	EEF2	0.999999998	0	0	0.999999998
Prednisone	PHC3	0.999995963	0	0	0.999995963
Prednisone	CLN3	0.996854559	0	0	0.996854559
Prednisone	DAG1	1	0	0	1
Prednisone	MYOZ3	0.925196448	0	0	0.925196448
Prednisone	ALDH1A2	0.0476190476190476	0	0.0476190476190476	0
Prednisone	SLC12A2	0.999289568	0	0	0.999289568
Prednisone	RPGR	0.200626424	0	0	0.200626424
Prednisone	GCG	1	0	0	1
Prednisone	CYP1A2	1	1	0	0.999985127
Prednisone	ELOVL4	0.619047619047619	0	0.619047619047619	0
Prednisone	JMJD6	0.999494638	0	0	0.999494638
Prednisone	SYDE1	0.662858076	0	0	0.662858076
Prednisone	PDX1	0.999999914	0	0	0.999999914
Prednisone	IL1B	1	0	0	1
Prednisone	HSPH1	0.879255356	0	0	0.879255356
Prednisone	VEGFB	0.999957203	0	0	0.999957203
Prednisone	MSN	0.999957027	0	0	0.999957027
Prednisone	TOR1A	1	0	0	1
Prednisone	VDR	0.999999995928571	0.5	0.0952380952380952	0.999999991
Prednisone	CASC3	0.448748059	0	0	0.448748059
Prednisone	NRSN1	1	0	0	1
Prednisone	SELE	1	0	0	1
Prednisone	IFNA13	1	0	0	1
Prednisone	TMEM115	0.012460371	0	0	0.012460371
Prednisone	MGAM	1	0	0	1
Prednisone	DHDDS	0.75002005	0	0	0.75002005
Prednisone	PHB	0.0952380952380952	0	0.0952380952380952	0
Prednisone	HPR	0.999681721	0	0	0.999681721
Prednisone	FN1	1	0	0	1
Prednisone	ITGB1	1	0	0	1
Prednisone	VEGFA	1	0	0	1
Prednisone	LTA	1	0	0	1
Prednisone	GUCY2C	0.999302166	0	0	0.999302166
Prednisone	SIRT1	0.0952380952380952	0	0.0952380952380952	0
Prednisone	PRSS55	0.998754863	0	0	0.998754863
Prednisone	SERPINA4	1	0	0	1
Prednisone	CD44	1	0	0	1
Prednisone	CCL5	0.999999886	0	0	0.999999886
Prednisone	TYR	1	0	0	1
Prednisone	EIF4E2	0.999999307	0	0	0.999999307
Prednisone	MEF2C	0.0952380952380952	0	0.0952380952380952	0
Prednisone	ANXA3	0.0952380952380952	0	0.0952380952380952	0
Prednisone	MYB	0.997952171	0	0	0.997952171
Prednisone	RBM10	0.999999935	0	0	0.999999935
Prednisone	HPS1	1	0	0	1
Prednisone	MCAM	0.884774811	0	0	0.884774811
Prednisone	UCN2	0.999999872	0	0	0.999999872
Prednisone	PAM	0.999171266	0	0	0.999171266
Prednisone	XRCC1	1	0	0	1
Prednisone	HPRT1	0.999999979	0	0	0.999999979
Prednisone	PDE7A	0.142857142857143	0	0.142857142857143	0
Prednisone	NELFCD	1	0	0	1
Prednisone	MBNL3	0.989359931	0	0	0.989359931
Prednisone	GPR17	0.111987383	0	0	0.111987383
Prednisone	P13760	0.999999922	0	0	0.999999922
Prednisone	PAH	1	0	0	1
Prednisone	SLC35B2	0.74388511	0	0	0.74388511
Prednisone	SNX5	0.0952380952380952	0	0.0952380952380952	0
Prednisone	SKIL	0.999997866	0	0	0.999997866
Prednisone	CD38	0.999999401	0	0	0.999999401
Prednisone	TNNT2	0.999783382	0	0	0.999783382
Prednisone	IL6	1	0	0.0952380952380952	1
Prednisone	PROS1	0.225460173	0	0	0.225460173
Prednisone	GSTM2	0.999970277	0	0	0.999970277
Prednisone	SLC25A11	0.297707556	0	0	0.297707556
Prednisone	ACACA	0.863730782	0	0	0.863730782
Prednisone	CD68	0.999734335	0	0	0.999734335
Prednisone	KDR	1	0	0	1
Prednisone	ULK1	0.662451739	0	0	0.662451739
Prednisone	WAPL	0.833328646	0	0	0.833328646
Prednisone	TET1	0.949999516	0	0	0.949999516
Prednisone	LTB	0.999999973	0	0	0.999999973
Prednisone	TLR3	0.999500441	0	0	0.999500441
Prednisone	MT1E	0.978342129	0	0	0.978342129
Prednisone	PGRMC1	0.967757463	0	0	0.967757463
Prednisone	THRB	0.5	0.5	0	0
Prednisone	PER1	0.989244347904762	0	0.0952380952380952	0.988112174
Prednisone	CSN1S1	0.92226744	0	0	0.92226744
Prednisone	PRH2	1	0	0	1
Prednisone	MCC	0.999749496	0	0	0.999749496
Prednisone	PPIE	0.254254706	0	0	0.254254706
Prednisone	RGN	0.975732873	0	0	0.975732873
Prednisone	HDAC6	0.855940195	0	0	0.855940195
Prednisone	MLYCD	0.927286859	0	0	0.927286859
Prednisone	CEACAM5	0.999999828	0	0	0.999999828
Prednisone	SOS1	0.999999988	0	0	0.999999988
Prednisone	PPL	0.946897459	0	0	0.946897459
Prednisone	ITGB2	0.999886161	0	0	0.999886161
Prednisone	POMC	1	0	0	1
Prednisone	SNAPIN	0.629039411	0	0	0.629039411
Prednisone	MBD1	0.734282239	0	0	0.734282239
Prednisone	SRPRA	0.104553756	0	0	0.104553756
Prednisone	TGFB1	1	0	0	1
Prednisone	USF1	0.998903132	0	0	0.998903132
Prednisone	NBL1	1	0	0	1
Prednisone	SPNS1	0.999645594	0	0	0.999645594
Prednisone	NOVA2	0.994229254	0	0	0.994229254
Prednisone	VPS52	0.999999283	0	0	0.999999283
Prednisone	PIGA	0.995577346	0	0	0.995577346
Prednisone	SERPINA6	0.948439437	0	0	0.948439437
Prednisone	TNNI2	0.264122274	0	0	0.264122274
Prednisone	RHCE	0.921915163	0	0	0.921915163
Prednisone	CT45A3	0.292519857	0	0	0.292519857
Prednisone	TIA1	0.985809734	0	0	0.985809734
Prednisone	ANPEP	1	0	0	1
Prednisone	FDX1	0.996264845	0	0	0.996264845
Prednisone	MCCC1	0.408167532	0	0	0.408167532
Prednisone	RAD21	0.409644211	0	0	0.409644211
Prednisone	USF2	0.169463847	0	0	0.169463847
Prednisone	MT-CYB	1	0	0	1
Prednisone	PRKCB	0.0476190476190476	0	0.0476190476190476	0
Prednisone	ACHE	1	0	0	1
Prednisone	SLC28A2	0.442543493	0	0	0.442543493
Prednisone	DEFA4	0.999039718	0	0	0.999039718
Prednisone	SLC22A18	0.945999138	0	0	0.945999138
Prednisone	IVNS1ABP	0.999999998	0	0	0.999999998
Prednisone	MAS1L	0.893640186	0	0	0.893640186
Prednisone	DTX3	0.540333851	0	0	0.540333851
Prednisone	CD34	1	0	0	1
Prednisone	CASP3	1	0	0	1
Prednisone	DDX4	0.996500031	0	0	0.996500031
Prednisone	CCL28	0.999999916	0	0	0.999999916
Prednisone	MAU2	0.186780841	0	0	0.186780841
Prednisone	PRSS27	0.847781796	0	0	0.847781796
Prednisone	CD3G	0.760884387	0	0	0.760884387
Prednisone	EIF3A	0.996097567	0	0	0.996097567
Prednisone	IKZF1	0.941201821	0	0	0.941201821
Prednisone	SERPINA9	0.799040406	0	0	0.799040406
Prednisone	FOLR2	0.194950778	0	0	0.194950778
Prednisone	DNTT	0.686822607	0	0	0.686822607
Prednisone	MERTK	1	0	0	1
Prednisone	DCD	0.999985919	0	0	0.999985919
Prednisone	TFCP2	0.994889875	0	0	0.994889875
Prednisone	SLC25A10	0.999991187	0	0	0.999991187
Prednisone	CHD7	0.999993078	0	0	0.999993078
Prednisone	ARG1	1	0	0	1
Prednisone	SFTPC	0.999999997	0	0	0.999999997
Prednisone	NCSTN	0.770854264	0	0	0.770854264
Prednisone	PLA2R1	0.0952380952380952	0	0.0952380952380952	0
Prednisone	RYR1	1	0	0	1
Prednisone	FGA	0.97612931	0	0	0.97612931
Prednisone	A2M	1	0	0	1
Prednisone	TLR9	0.99992443	0	0	0.99992443
Prednisone	IFNG	1	0	0.0952380952380952	1
Prednisone	TMEM8A	0.3654488	0	0	0.3654488
Prednisone	NF1	0.999999957	0	0	0.999999957
Prednisone	IL19	0.999694132	0	0	0.999694132
Prednisone	PRLR	0.0952380952380952	0	0.0952380952380952	0
Prednisone	IL24	0.999943414	0	0	0.999943414
Prednisone	BRAP	0.999999007	0	0	0.999999007
Prednisone	FBLN5	0.996234223	0	0	0.996234223
Prednisone	NCL	0.999967069	0	0	0.999967069
Prednisone	PDGFRA	0.99655094	0	0	0.99655094
Prednisone	BACE1	0.999988639	0	0	0.999988639
Prednisone	ADARB1	0.224889509	0	0	0.224889509
Prednisone	SELPLG	1	0	0	1
Prednisone	WNT10B	0.126088858	0	0	0.126088858
Prednisone	CCNO	1	0	0	1
Prednisone	NR3C2	0.999999994857143	0	0.142857142857143	0.999999994
Prednisone	MOS	0.999999733	0	0	0.999999733
Prednisone	NPTXR	0.991892711	0	0	0.991892711
Prednisone	EEF1B2	0.249124026	0	0	0.249124026
Prednisone	POU6F2	0.265153662	0	0	0.265153662
Prednisone	MAPK14	1	0	0	1
Prednisone	CCL16	0.999921223	0	0	0.999921223
Prednisone	ENO2	0.999999913	0	0	0.999999913
Prednisone	RBM45	1	0	0	1
Prednisone	BLOC1S4	0.004734142	0	0	0.004734142
Prednisone	CCNE1	0.999958941	0	0	0.999958941
Prednisone	REL	1	0	0	1
Prednisone	KIT	1	0	0	1
Prednisone	CAPN5	0.411116953	0	0	0.411116953
Prednisone	ZNF355P	1	0	0	1
Prednisone	SGCB	0.999999984	0	0	0.999999984
Prednisone	PON1	1	0	0	1
Prednisone	CFTR	1	0	0	1
Prednisone	SPG7	0.675021447	0	0	0.675021447
Prednisone	SSB	0.999999996	0	0	0.999999996
Prednisone	NPR2	0.971429073	0	0	0.971429073
Prednisone	KNG1	1	0	0	1
Prednisone	AGR2	0.999991957	0	0	0.999991957
Prednisone	BANF2	0.231702191	0	0	0.231702191
Prednisone	DLD	0.999857957	0	0	0.999857957
Prednisone	NR6A1	0.470916304	0	0	0.470916304
Prednisone	TNC	1	0	0	1
Prednisone	IGFBP3	1	0	0	1
Prednisone	EHD3	0.958537404	0	0	0.958537404
Prednisone	TGFBI	0.864824877	0	0	0.864824877
Prednisone	MLXIPL	0.808972604	0	0	0.808972604
Prednisone	FEV	0.98669683	0	0	0.98669683
Prednisone	DPP4	1	0	0	1
Prednisone	PPP1R15A	0.118218724	0	0	0.118218724
Prednisone	PIP	1	0	0	1
Prednisone	MBP	1	0	0	1
Prednisone	SUCLG2	0.999992168	0	0	0.999992168
Prednisone	PPARGC1B	0.999999998	0	0	0.999999998
Prednisone	LAG3	0.999916991	0	0	0.999916991
Prednisone	HCRT	1	0	0	1
Prednisone	TIRAP	0.999950519	0	0	0.999950519
Prednisone	RTN4R	0.945539624	0	0	0.945539624
Prednisone	TNFSF11	0.999999968	0	0	0.999999968
Prednisone	TFRC	0.999999994	0	0	0.999999994
Prednisone	SPR	0.999999656	0	0	0.999999656
Prednisone	FOXP3	0.999999267	0	0	0.999999267
Prednisone	TNFRSF8	0.999963697	0	0	0.999963697
Prednisone	CRP	1	0	0	1
Prednisone	ATP1A2	0.333333333333333	0	0.333333333333333	0
Prednisone	CARM1	0.999999997	0	0	0.999999997
Prednisone	LDHA	0.986963221	0	0	0.986963221
Prednisone	ANG	1	0	0	1
Prednisone	MYOM2	0.993292227	0	0	0.993292227
Prednisone	NDRG1	0.971241248	0	0	0.971241248
Prednisone	MLLT1	0.414426642	0	0	0.414426642
Prednisone	P10266	1	0	0	1
Prednisone	LMO3	0.298301605857143	0	0.0952380952380952	0.224438617
Prednisone	FOXP1	0.402967991	0	0	0.402967991
Prednisone	ACTA1	0.999999967	0	0	0.999999967
Prednisone	VPS11	0.502626979	0	0	0.502626979
Prednisone	RNF5	0.351473522	0	0	0.351473522
Prednisone	CPB1	1	0	0	1
Prednisone	TAC4	0.974163592	0	0	0.974163592
Prednisone	SLC4A3	0.555381199	0	0	0.555381199
Prednisone	MRS2	0.999918897	0	0	0.999918897
Prednisone	CYP11B2	0.0952380952380952	0	0.0952380952380952	0
Prednisone	PDE4B	1	0	0.142857142857143	1
Prednisone	P13761	0.987435762	0	0	0.987435762
Prednisone	FKBPL	0.969690163	0	0	0.969690163
Prednisone	VPS13B	0.997400766	0	0	0.997400766
Prednisone	EGFR	1	0	0	1
Prednisone	TBX1	0.999999994	0	0	0.999999994
Prednisone	HBD	0.999394542	0	0	0.999394542
Prednisone	SMUG1	1	0	0	1
Prednisone	CYP2A6	0.972733073	0	0	0.972733073
Prednisone	ATP1A1	0.333333333333333	0	0.333333333333333	0
Prednisone	PDZD2	0.999894711	0	0	0.999894711
Prednisone	DNM1	0.994867908	0	0	0.994867908
Prednisone	TCF21	0.996972994	0	0	0.996972994
Prednisone	UROD	0.980693306	0	0	0.980693306
Prednisone	IPP	0.967434881	0	0	0.967434881
Prednisone	EGR3	0.999999779	0	0	0.999999779
Prednisone	PRB1	0.233197899	0	0	0.233197899
Prednisone	IFNA17	0.999944639	0	0	0.999944639
Prednisone	ANXA2	0.0952380952380952	0	0.0952380952380952	0
Prednisone	TBC1D8	0.999999999	0	0	0.999999999
Prednisone	BAX	1	0	0	1
Prednisone	AGFG1	1	0	0	1
Prednisone	CSF3	1	0	0	1
Prednisone	MUTYH	0.997236866	0	0	0.997236866
Prednisone	SYT1	0.921179694	0	0	0.921179694
Prednisone	BFSP2	0.138048947	0	0	0.138048947
Prednisone	ATG7	0.172019805	0	0	0.172019805
Prednisone	SERPINA7	0.980957084	0	0	0.980957084
Prednisone	ATRX	0.996171274	0	0	0.996171274
Prednisone	SI	0.99988473	0	0	0.99988473
Prednisone	ADH1A	0.961123329	0	0	0.961123329
Prednisone	TGM2	0.99999998	0	0	0.99999998
Prednisone	OR6N1	0.374076434	0	0	0.374076434
Prednisone	ICAM1	1	0	0	1
Prednisone	TIMP4	0.833287081	0	0	0.833287081
Prednisone	SERF1B	0.017797215	0	0	0.017797215
Prednisone	BRD1	0.999213177	0	0	0.999213177
Prednisone	ZNF384	0.574733645	0	0	0.574733645
Prednisone	RPS27	0.997674414	0	0	0.997674414
Prednisone	CD274	1	0	0	1
Prednisone	TTF2	0.325799927	0	0	0.325799927
Prednisone	TNFRSF13C	0.997386756	0	0	0.997386756
Prednisone	OAZ3	0.365464998	0	0	0.365464998
Prednisone	CHODL	1	0	0	1
Prednisone	POMGNT1	0.122267054	0	0	0.122267054
Prednisone	IGHG4	0.999999864	0	0	0.999999864
Prednisone	PGF	1	0	0	1
Prednisone	FANCB	1	0	0	1
Prednisone	NDUFS7	0.973443851	0	0	0.973443851
Prednisone	NDUFA6	0.431543679	0	0	0.431543679
Prednisone	SLC26A2	0.67598086	0	0	0.67598086
Prednisone	TNFAIP3	0.999245329	0	0	0.999245329
Prednisone	POU3F2	0.997419917	0	0	0.997419917
Prednisone	HAVCR1	0.97332826	0	0	0.97332826
Prednisone	NODAL	1	0	0	1
Prednisone	MIA	0.993828079	0	0	0.993828079
Prednisone	TDP1	0.5	0.5	0	0
Prednisone	PPARG	0.547619047619048	0.5	0.0952380952380952	0
Prednisone	VPS72	1	0	0	1
Prednisone	KRT35	0.407427713	0	0	0.407427713
Prednisone	GRIK1	1	0	0	1
Prednisone	RAF1	0.999999944	0	0	0.999999944
Prednisone	ADRB1	0.999981449	0	0	0.999981449
Prednisone	GSX1	0.643618819	0	0	0.643618819
Prednisone	C9ORF3	1	0	0	1
Prednisone	SLC15A1	0.889355389	0	0	0.889355389
Prednisone	EDN2	0.999999037	0	0	0.999999037
Prednisone	CLUH	0.992563346	0	0	0.992563346
Prednisone	CR1	0.999950076	0	0	0.999950076
Prednisone	MMP9	1	0	0	1
Prednisone	CYGB	0.99595826	0	0	0.99595826
Prednisone	RBPJ	0.999763879	0	0	0.999763879
Prednisone	SLC39A2	0.825997809	0	0	0.825997809
Prednisone	IGHA2	0.588238104	0	0	0.588238104
Prednisone	TNNT3	0.999803012	0	0	0.999803012
Prednisone	FEZF2	1	0	0	1
Prednisone	ACSL3	0.0952380952380952	0	0.0952380952380952	0
Prednisone	NCAM1	1	0	0	1
Prednisone	CYTH2	0.080104697	0	0	0.080104697
Prednisone	CCNH	0.985575588	0	0	0.985575588
Prednisone	NPPA	1	0	0	1
Prednisone	TXK	0.073529062	0	0	0.073529062
Prednisone	CTLA4	1	0	0	1
Prednisone	CD244	0.976312048	0	0	0.976312048
Prednisone	DRD3	0.5	0.5	0	0
Prednisone	NR2E1	0.341611333	0	0	0.341611333
Prednisone	PROC	0.999913887	0	0	0.999913887
Prednisone	PRIMA1	0.933843126	0	0	0.933843126
Prednisone	VIT	0.998850573	0	0	0.998850573
Prednisone	RTN4	0.999697658	0	0	0.999697658
Prednisone	CYTIP	0.986960302	0	0	0.986960302
Prednisone	PPP1R2P9	0.999956106	0	0	0.999956106
Prednisone	NCOA3	0.99998505	0	0	0.99998505
Prednisone	PDE3A	0.142857142857143	0	0.142857142857143	0
Prednisone	BAG3	1	0	0	1
Prednisone	HAMP	0.999996624	0	0	0.999996624
Prednisone	HSPB8	0.101474547	0	0	0.101474547
Prednisone	GSX2	0.186450414	0	0	0.186450414
Prednisone	DLGAP4	0.104299597	0	0	0.104299597
Prednisone	HTR1A	1	0	0	1
Prednisone	IL7	1	0	0	1
Prednisone	RIPK2	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	CHRM3	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	NDUFA5	0.952060778	0	0	0.952060778
Andrographolide	APBB1IP	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	SMN2	0.68644958	0	0	0.68644958
Andrographolide	CXCR5	0.692289656	0	0	0.692289656
Andrographolide	GSX1	0.994225995	0	0	0.994225995
Andrographolide	MMP9	0.999999998	0	0	0.999999998
Andrographolide	PPIB	0.999995791	0	0	0.999995791
Andrographolide	EPHA3	0.022839721	0	0	0.022839721
Andrographolide	DDX58	0.642698721	0	0	0.642698721
Andrographolide	AHR	0.871320548	0	0	0.871320548
Andrographolide	TDP1	1	1	0	0
Andrographolide	PPARG	0.529074909	0.5	0	0.058149818
Andrographolide	ALKBH3	0.238095238095238	0	0.238095238095238	0
Andrographolide	ST3GAL4	1	0	0	1
Andrographolide	FIGF	0.643964528	0	0	0.643964528
Andrographolide	SUCLA2	0.04566093	0	0	0.04566093
Andrographolide	BMP2	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	CHP1	0.999999718	0	0	0.999999718
Andrographolide	HMOX2	0.40654181	0	0	0.40654181
Andrographolide	ALKBH2	0.238095238095238	0	0.238095238095238	0
Andrographolide	TRIM39	0.722737127	0	0	0.722737127
Andrographolide	CXCL8	0.359728155	0	0	0.359728155
Andrographolide	CDH17	0.308651215	0	0	0.308651215
Andrographolide	HTR1D	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	PTGER3	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	ABL1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	8-MAR	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	TIGAR	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	CSF2	0.203319098	0	0	0.203319098
Andrographolide	HTR1A	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	SIX1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	TUBA3D	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	SMCP	0.934905488	0	0	0.934905488
Andrographolide	CDH1	0.07146617	0	0	0.07146617
Andrographolide	NLRP1	0.102277819	0	0	0.102277819
Andrographolide	CYBB	0.999813119	0	0	0.999813119
Andrographolide	VIT	0.661818596	0	0	0.661818596
Andrographolide	PTGS1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	TERT	0.698406788	0	0	0.698406788
Andrographolide	SRC	1	0	0	1
Andrographolide	BAG3	0.88593443	0	0	0.88593443
Andrographolide	TSPAN7	0.686453578	0	0	0.686453578
Andrographolide	PPP1R2P9	0.501002063	0	0	0.501002063
Andrographolide	NHLH1	0.949143613	0	0	0.949143613
Andrographolide	SMO	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	TRPV4	0.704413311	0	0	0.704413311
Andrographolide	NEU2	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	CHRDL1	0.39495864	0	0	0.39495864
Andrographolide	GABPA	1	0	0	1
Andrographolide	TUBB1	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	FXYD2	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	FURIN	0.995477812	0	0	0.995477812
Andrographolide	DRD3	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	DDX53	0.976505231	0	0	0.976505231
Andrographolide	HBE1	0.926910631	0	0	0.926910631
Andrographolide	P3H3	0.238095238095238	0	0.238095238095238	0
Andrographolide	H1F0	0.179591684	0	0	0.179591684
Andrographolide	ARCN1	0.204048108	0	0	0.204048108
Andrographolide	KCNJ14	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	WARS	0.09128254	0	0	0.09128254
Andrographolide	QRSL1	0.048389372	0	0	0.048389372
Andrographolide	EGFR	0.069853274	0	0	0.069853274
Andrographolide	ATP1A1	0.761904761904762	0	0.761904761904762	0
Andrographolide	NEUROD1	0.158213718	0	0	0.158213718
Andrographolide	NFX1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	MMP3	0.305782949	0	0	0.305782949
Andrographolide	MCL1	0.833455879	0	0	0.833455879
Andrographolide	SLC8A1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	AGPS	0.358931551	0	0	0.358931551
Andrographolide	FKBP1B	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	CRYGC	1	0	0	1
Andrographolide	GSS	0.681854855	0	0	0.681854855
Andrographolide	MPO	0.086831986	0	0	0.086831986
Andrographolide	PHYH	0.238095238095238	0	0.238095238095238	0
Andrographolide	DNM2	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	PTGER1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	ARID1A	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	IL1A	0.999925883	0	0	0.999925883
Andrographolide	TP53	0.982704023142857	0.5	0.0952380952380952	0.961766788
Andrographolide	UBE2B	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	SOD1	0.0609111369999999	0	0	0.060911137
Andrographolide	TUBB	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	TFRC	0.213310252	0	0	0.213310252
Andrographolide	TNFSF11	0.999751226	0	0	0.999751226
Andrographolide	IKBKG	0.606666698	0	0	0.606666698
Andrographolide	C5AR1	1	0	0	1
Andrographolide	ATP1A2	0.380952380952381	0	0.380952380952381	0
Andrographolide	CRP	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	FOXP3	0.137792331	0	0	0.137792331
Andrographolide	HSD3B2	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	GAPDH	1	0	0	1
Andrographolide	ANXA5	0.018376938	0	0	0.018376938
Andrographolide	RPS6KB1	0.359829358	0	0	0.359829358
Andrographolide	SLN	0.264802969	0	0	0.264802969
Andrographolide	F8	0.521700143	0	0	0.521700143
Andrographolide	SLC2A4	0.428422547	0	0	0.428422547
Andrographolide	IRF6	1	0	0	1
Andrographolide	ICAM1	0.999527722428571	0	0.0952380952380952	0.999478009
Andrographolide	CXCR4	0.203132343	0	0	0.203132343
Andrographolide	BCR	0.768487599	0	0	0.768487599
Andrographolide	GAL	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	AP3B1	1	0	0	1
Andrographolide	TUBB2B	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	NT5C2	0.987498716	0	0	0.987498716
Andrographolide	EAF2	0.4308255	0	0	0.4308255
Andrographolide	PLOD2	0.238095238095238	0	0.238095238095238	0
Andrographolide	ATP1B1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	TUBB4A	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	ADA	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	MMP1	0.845983163	0	0	0.845983163
Andrographolide	ITGAL	0.380952380952381	0	0.380952380952381	0
Andrographolide	CYP19A1	0.547619047619048	0.5	0.0952380952380952	0
Andrographolide	CTNNB1	0.861055412095238	0	0.0952380952380952	0.846429666
Andrographolide	BAX	1	0	0	1
Andrographolide	INS	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	CD59	0.06620606	0	0	0.06620606
Andrographolide	CXCR3	0.071182284	0	0	0.071182284
Andrographolide	F2	0.371163323	0	0	0.371163323
Andrographolide	OGFOD1	0.238095238095238	0	0.238095238095238	0
Andrographolide	NCF2	0.397607964	0	0	0.397607964
Andrographolide	OTOR	0.0510564999999999	0	0	0.0510565
Andrographolide	MAP3K5	0.499578761	0	0	0.499578761
Andrographolide	ASNS	1	0	0	1
Andrographolide	ENPEP	0.656957839	0	0	0.656957839
Andrographolide	KCNJ10	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	LGALS3	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	RORC	0.481171749	0	0	0.481171749
Andrographolide	TRPV1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	NKRF	1	0	0	1
Andrographolide	NFKBIA	1	0	0	1
Andrographolide	KRT25	0.999997519	0	0	0.999997519
Andrographolide	TBX21	0.143834381	0	0	0.143834381
Andrographolide	CD86	1	0	0	1
Andrographolide	DDX11	0.078699989	0	0	0.078699989
Andrographolide	LBR	0.969452542	0	0	0.969452542
Andrographolide	PGR	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	PRLR	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	WNT10B	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	HCN3	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	NR3C2	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	SELPLG	0.00186161799999995	0	0	0.001861618
Andrographolide	HSD3B1	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	GALT	0.67693497	0	0	0.67693497
Andrographolide	COG2	0.164829676	0	0	0.164829676
Andrographolide	SIX4	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	ARIH1	0.744136367	0	0	0.744136367
Andrographolide	SFTPC	0.194224822	0	0	0.194224822
Andrographolide	ORM1	0.702656091	0	0	0.702656091
Andrographolide	CDK1	0.526107575	0	0	0.526107575
Andrographolide	PAEP	0.161280418	0	0	0.161280418
Andrographolide	G6PC	0.211426688	0	0	0.211426688
Andrographolide	CACNA1A	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	IFNG	0.614531775	0	0	0.614531775
Andrographolide	IL12A	0.99921337	0	0	0.99921337
Andrographolide	A2M	0.099090634	0	0	0.099090634
Andrographolide	ATP7A	0.33579323	0	0	0.33579323
Andrographolide	CCR5	0.294050772	0	0	0.294050772
Andrographolide	BBS9	0.972711004	0	0	0.972711004
Andrographolide	HMGB1	0.106024769	0	0	0.106024769
Andrographolide	PTGER4	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	HDAC3	0.0476190476190476	0	0.0476190476190476	0
Andrographolide	DLD	0.555345812	0	0	0.555345812
Andrographolide	CYCS	0.041691834	0	0	0.041691834
Andrographolide	CAMK2D	0.0952380952380952	0	0.0952380952380952	0
Andrographolide	MAPK6	0.993693569	0	0	0.993693569
Andrographolide	DIRAS1	0.72978931	0	0	0.72978931
Andrographolide	SOCS3	0.891456197	0	0	0.891456197
Andrographolide	FAM126A	0.146055001	0	0	0.146055001
Andrographolide	NR0B2	1	0	0	1
Andrographolide	BLM	0.999999888	0	0	0.999999888
Andrographolide	GLRA2	0.0476190476190476	0	0.0476190476190476	0
